"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","roi_label"
"5533",FALSE,FALSE,FALSE,FALSE,NA
"5534",FALSE,FALSE,FALSE,FALSE,NA
"5535",FALSE,FALSE,FALSE,FALSE,NA
"5536",FALSE,FALSE,FALSE,FALSE,NA
"5537",FALSE,FALSE,FALSE,FALSE,NA
"5538",FALSE,FALSE,FALSE,FALSE,NA
"5539",FALSE,FALSE,FALSE,FALSE,NA
"5540",FALSE,FALSE,FALSE,FALSE,NA
"5541",FALSE,FALSE,FALSE,FALSE,NA
"5542",FALSE,FALSE,FALSE,FALSE,NA
"5543",FALSE,FALSE,FALSE,FALSE,NA
"5544",FALSE,FALSE,FALSE,FALSE,NA
"5545",FALSE,FALSE,FALSE,FALSE,NA
"5546",FALSE,FALSE,FALSE,FALSE,NA
"5547",FALSE,FALSE,FALSE,FALSE,NA
"5548",FALSE,FALSE,FALSE,FALSE,NA
"5549",FALSE,FALSE,FALSE,FALSE,NA
"5550",FALSE,FALSE,FALSE,FALSE,NA
"5551",FALSE,FALSE,FALSE,FALSE,NA
"5552",FALSE,FALSE,FALSE,FALSE,NA
"5553",FALSE,FALSE,FALSE,FALSE,NA
"5554",FALSE,FALSE,FALSE,FALSE,NA
"5555",FALSE,FALSE,FALSE,FALSE,NA
"5556",FALSE,FALSE,FALSE,FALSE,NA
"5557",FALSE,FALSE,FALSE,FALSE,NA
"5558",FALSE,FALSE,FALSE,FALSE,NA
"5559",FALSE,FALSE,FALSE,FALSE,NA
"5560",FALSE,FALSE,FALSE,FALSE,NA
"5561",FALSE,FALSE,FALSE,FALSE,NA
"5562",FALSE,FALSE,FALSE,FALSE,NA
"5563",FALSE,FALSE,FALSE,FALSE,NA
"5564",FALSE,FALSE,FALSE,FALSE,NA
"5565",FALSE,FALSE,FALSE,FALSE,NA
"5566",FALSE,FALSE,FALSE,FALSE,NA
"5567",FALSE,FALSE,FALSE,FALSE,NA
"5568",FALSE,FALSE,FALSE,FALSE,NA
"5569",FALSE,FALSE,FALSE,FALSE,NA
"5570",FALSE,FALSE,FALSE,FALSE,NA
"5571",FALSE,FALSE,FALSE,FALSE,NA
"5572",FALSE,FALSE,FALSE,FALSE,NA
"5573",FALSE,FALSE,FALSE,FALSE,NA
"5574",FALSE,FALSE,FALSE,FALSE,NA
"5575",FALSE,FALSE,FALSE,FALSE,NA
"5576",FALSE,FALSE,FALSE,FALSE,NA
"5577",FALSE,FALSE,FALSE,FALSE,NA
"5578",FALSE,FALSE,FALSE,FALSE,NA
"5579",FALSE,FALSE,FALSE,FALSE,NA
"5580",FALSE,FALSE,FALSE,FALSE,NA
"5581",FALSE,FALSE,FALSE,FALSE,NA
"5582",FALSE,FALSE,FALSE,FALSE,NA
"5583",FALSE,FALSE,FALSE,FALSE,NA
"5584",FALSE,FALSE,FALSE,FALSE,NA
"5585",FALSE,FALSE,FALSE,FALSE,NA
"5586",FALSE,FALSE,FALSE,FALSE,NA
"5587",FALSE,FALSE,FALSE,FALSE,NA
"5588",FALSE,FALSE,FALSE,FALSE,NA
"5589",FALSE,FALSE,FALSE,FALSE,NA
"5590",FALSE,FALSE,FALSE,FALSE,NA
"5591",FALSE,FALSE,FALSE,FALSE,NA
"5592",FALSE,FALSE,FALSE,FALSE,NA
"5593",FALSE,FALSE,FALSE,FALSE,NA
"5594",FALSE,FALSE,FALSE,FALSE,NA
"5595",FALSE,FALSE,FALSE,FALSE,NA
"5596",FALSE,FALSE,FALSE,FALSE,NA
"5597",FALSE,FALSE,FALSE,FALSE,NA
"5598",FALSE,FALSE,FALSE,FALSE,NA
"5599",FALSE,FALSE,FALSE,FALSE,NA
"5600",FALSE,FALSE,FALSE,FALSE,NA
"5601",FALSE,FALSE,FALSE,FALSE,NA
"5602",FALSE,FALSE,FALSE,FALSE,NA
"5603",FALSE,FALSE,FALSE,FALSE,NA
"5604",FALSE,FALSE,FALSE,FALSE,NA
"5605",FALSE,FALSE,FALSE,FALSE,NA
"5606",FALSE,FALSE,FALSE,FALSE,NA
"5607",FALSE,FALSE,FALSE,FALSE,NA
"5608",FALSE,FALSE,FALSE,FALSE,NA
"5609",FALSE,FALSE,FALSE,FALSE,NA
"5610",FALSE,FALSE,FALSE,FALSE,NA
"5611",FALSE,FALSE,FALSE,FALSE,NA
"5612",FALSE,FALSE,FALSE,FALSE,NA
"5613",FALSE,FALSE,FALSE,FALSE,NA
"5614",FALSE,FALSE,FALSE,FALSE,NA
"5615",FALSE,FALSE,FALSE,FALSE,NA
"5616",FALSE,FALSE,FALSE,FALSE,NA
"5617",FALSE,FALSE,FALSE,FALSE,NA
"5618",FALSE,FALSE,FALSE,FALSE,NA
"5619",FALSE,FALSE,FALSE,FALSE,NA
"5620",FALSE,FALSE,FALSE,FALSE,NA
"5621",FALSE,FALSE,FALSE,FALSE,NA
"5622",FALSE,FALSE,FALSE,FALSE,NA
"5623",FALSE,FALSE,FALSE,FALSE,NA
"5624",FALSE,FALSE,FALSE,FALSE,NA
"5625",FALSE,FALSE,FALSE,FALSE,NA
"5626",FALSE,FALSE,FALSE,FALSE,NA
"5627",FALSE,FALSE,FALSE,FALSE,NA
"5628",FALSE,FALSE,FALSE,FALSE,NA
"5629",FALSE,FALSE,FALSE,FALSE,NA
"5630",FALSE,FALSE,FALSE,FALSE,NA
"5631",FALSE,FALSE,FALSE,FALSE,NA
"5632",FALSE,FALSE,FALSE,FALSE,NA
"5633",FALSE,FALSE,FALSE,FALSE,NA
"5634",FALSE,FALSE,FALSE,FALSE,NA
"5635",FALSE,FALSE,FALSE,FALSE,NA
"5636",FALSE,FALSE,FALSE,FALSE,NA
"5637",FALSE,FALSE,FALSE,FALSE,NA
"5638",FALSE,FALSE,FALSE,FALSE,NA
"5639",FALSE,FALSE,FALSE,FALSE,NA
"5640",FALSE,FALSE,FALSE,FALSE,NA
"5641",FALSE,FALSE,FALSE,FALSE,NA
"5642",FALSE,FALSE,FALSE,FALSE,NA
"5643",FALSE,FALSE,FALSE,FALSE,NA
"5644",FALSE,FALSE,FALSE,FALSE,NA
"5645",FALSE,FALSE,FALSE,FALSE,NA
"5646",FALSE,FALSE,FALSE,FALSE,NA
"5647",FALSE,FALSE,FALSE,FALSE,NA
"5648",FALSE,FALSE,FALSE,FALSE,NA
"5649",FALSE,FALSE,FALSE,FALSE,NA
"5650",FALSE,FALSE,FALSE,FALSE,NA
"5651",FALSE,FALSE,FALSE,FALSE,NA
"5652",FALSE,FALSE,FALSE,FALSE,NA
"5653",FALSE,FALSE,FALSE,FALSE,NA
"5654",FALSE,FALSE,FALSE,FALSE,NA
"5655",FALSE,FALSE,FALSE,FALSE,NA
"5656",FALSE,FALSE,FALSE,FALSE,NA
"5657",FALSE,FALSE,FALSE,FALSE,NA
"5658",FALSE,FALSE,FALSE,FALSE,NA
"5659",FALSE,FALSE,FALSE,FALSE,NA
"5660",FALSE,FALSE,FALSE,FALSE,NA
"5661",FALSE,FALSE,FALSE,FALSE,NA
"5662",FALSE,FALSE,FALSE,FALSE,NA
"5663",FALSE,FALSE,FALSE,FALSE,NA
"5664",FALSE,FALSE,FALSE,FALSE,NA
"5665",FALSE,FALSE,FALSE,FALSE,NA
"5666",FALSE,FALSE,FALSE,FALSE,NA
"5667",FALSE,FALSE,FALSE,FALSE,NA
"5668",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5669",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5670",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5671",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5672",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5673",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5674",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5675",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5676",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5677",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5678",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5679",FALSE,FALSE,FALSE,FALSE,NA
"5680",FALSE,FALSE,FALSE,FALSE,NA
"5681",FALSE,FALSE,FALSE,FALSE,NA
"5682",FALSE,FALSE,FALSE,FALSE,NA
"5683",FALSE,FALSE,FALSE,FALSE,NA
"5684",FALSE,FALSE,FALSE,FALSE,NA
"5685",FALSE,FALSE,FALSE,FALSE,NA
"5686",FALSE,FALSE,FALSE,FALSE,NA
"5687",FALSE,FALSE,FALSE,FALSE,NA
"5688",FALSE,FALSE,FALSE,FALSE,NA
"5689",FALSE,FALSE,FALSE,FALSE,NA
"5690",FALSE,FALSE,FALSE,FALSE,NA
"5691",FALSE,FALSE,FALSE,FALSE,NA
"5692",FALSE,FALSE,FALSE,FALSE,NA
"5693",FALSE,FALSE,FALSE,FALSE,NA
"5694",FALSE,FALSE,FALSE,FALSE,NA
"5695",FALSE,FALSE,FALSE,FALSE,NA
"5696",FALSE,FALSE,FALSE,FALSE,NA
"5697",FALSE,FALSE,FALSE,FALSE,NA
"5698",FALSE,FALSE,FALSE,FALSE,NA
"5699",FALSE,FALSE,FALSE,FALSE,NA
"5700",FALSE,FALSE,FALSE,FALSE,NA
"5701",FALSE,FALSE,FALSE,FALSE,NA
"5702",FALSE,FALSE,FALSE,FALSE,NA
"5703",FALSE,FALSE,FALSE,FALSE,NA
"5704",FALSE,FALSE,FALSE,FALSE,NA
"5705",FALSE,FALSE,FALSE,FALSE,NA
"5706",FALSE,FALSE,FALSE,FALSE,NA
"5707",FALSE,FALSE,FALSE,FALSE,NA
"5708",FALSE,FALSE,FALSE,FALSE,NA
"5709",FALSE,FALSE,FALSE,FALSE,NA
"5710",FALSE,FALSE,FALSE,FALSE,NA
"5711",FALSE,FALSE,FALSE,FALSE,NA
"5712",FALSE,FALSE,FALSE,FALSE,NA
"5713",FALSE,FALSE,FALSE,FALSE,NA
"5714",FALSE,FALSE,FALSE,FALSE,NA
"5715",FALSE,FALSE,FALSE,FALSE,NA
"5716",FALSE,FALSE,FALSE,FALSE,NA
"5717",FALSE,FALSE,FALSE,FALSE,NA
"5718",FALSE,FALSE,FALSE,FALSE,NA
"5719",FALSE,FALSE,FALSE,FALSE,NA
"5720",FALSE,FALSE,FALSE,FALSE,NA
"5721",FALSE,FALSE,FALSE,FALSE,NA
"5722",FALSE,FALSE,FALSE,FALSE,NA
"5723",FALSE,FALSE,FALSE,FALSE,NA
"5724",FALSE,FALSE,FALSE,FALSE,NA
"5725",FALSE,FALSE,FALSE,FALSE,NA
"5726",FALSE,FALSE,FALSE,FALSE,NA
"5727",FALSE,FALSE,FALSE,FALSE,NA
"5728",FALSE,FALSE,FALSE,FALSE,NA
"5729",FALSE,FALSE,FALSE,FALSE,NA
"5730",FALSE,FALSE,FALSE,FALSE,NA
"5731",FALSE,FALSE,FALSE,FALSE,NA
"5732",FALSE,FALSE,FALSE,FALSE,NA
"5733",FALSE,FALSE,FALSE,FALSE,NA
"5734",FALSE,FALSE,FALSE,FALSE,NA
"5735",FALSE,FALSE,FALSE,FALSE,NA
"5736",FALSE,FALSE,FALSE,FALSE,NA
"5737",FALSE,FALSE,FALSE,FALSE,NA
"5738",FALSE,FALSE,FALSE,FALSE,NA
"5739",FALSE,FALSE,FALSE,FALSE,NA
"5740",FALSE,FALSE,FALSE,FALSE,NA
"5741",FALSE,FALSE,FALSE,FALSE,NA
"5742",FALSE,FALSE,FALSE,FALSE,NA
"5743",FALSE,FALSE,FALSE,FALSE,NA
"5744",FALSE,FALSE,FALSE,FALSE,NA
"5745",FALSE,FALSE,FALSE,FALSE,NA
"5746",FALSE,FALSE,FALSE,FALSE,NA
"5747",FALSE,FALSE,FALSE,FALSE,NA
"5748",FALSE,FALSE,FALSE,FALSE,NA
"5749",FALSE,FALSE,FALSE,FALSE,NA
"5750",FALSE,FALSE,FALSE,FALSE,NA
"5751",FALSE,FALSE,FALSE,FALSE,NA
"5752",FALSE,FALSE,FALSE,FALSE,NA
"5753",FALSE,FALSE,FALSE,FALSE,NA
"5754",FALSE,FALSE,FALSE,FALSE,NA
"5755",FALSE,FALSE,FALSE,FALSE,NA
"5756",FALSE,FALSE,FALSE,FALSE,NA
"5757",FALSE,FALSE,FALSE,FALSE,NA
"5758",FALSE,FALSE,FALSE,FALSE,NA
"5759",FALSE,FALSE,FALSE,FALSE,NA
"5760",FALSE,FALSE,FALSE,FALSE,NA
"5761",FALSE,FALSE,FALSE,FALSE,NA
"5762",FALSE,FALSE,FALSE,FALSE,NA
"5763",FALSE,FALSE,FALSE,FALSE,NA
"5764",FALSE,FALSE,FALSE,FALSE,NA
"5765",FALSE,FALSE,FALSE,FALSE,NA
"5766",FALSE,FALSE,FALSE,FALSE,NA
"5767",FALSE,FALSE,FALSE,FALSE,NA
"5768",FALSE,FALSE,FALSE,FALSE,NA
"5769",FALSE,FALSE,FALSE,FALSE,NA
"5770",FALSE,FALSE,FALSE,FALSE,NA
"5771",FALSE,FALSE,FALSE,FALSE,NA
"5772",FALSE,FALSE,FALSE,FALSE,NA
"5773",FALSE,FALSE,FALSE,FALSE,NA
"5774",FALSE,FALSE,FALSE,FALSE,NA
"5775",FALSE,FALSE,FALSE,FALSE,NA
"5776",FALSE,FALSE,FALSE,FALSE,NA
"5777",FALSE,FALSE,FALSE,FALSE,NA
"5778",FALSE,FALSE,FALSE,FALSE,NA
"5779",FALSE,FALSE,FALSE,FALSE,NA
"5780",FALSE,FALSE,FALSE,FALSE,NA
"5781",FALSE,FALSE,FALSE,FALSE,NA
"5782",FALSE,FALSE,FALSE,FALSE,NA
"5783",FALSE,FALSE,FALSE,FALSE,NA
"5784",FALSE,FALSE,FALSE,FALSE,NA
"5785",FALSE,FALSE,FALSE,FALSE,NA
"5786",FALSE,FALSE,FALSE,FALSE,NA
"5787",FALSE,FALSE,FALSE,FALSE,NA
"5788",FALSE,FALSE,FALSE,FALSE,NA
"5789",FALSE,FALSE,FALSE,FALSE,NA
"5790",FALSE,FALSE,FALSE,FALSE,NA
"5791",FALSE,FALSE,FALSE,FALSE,NA
"5792",FALSE,FALSE,FALSE,FALSE,NA
"5793",FALSE,FALSE,FALSE,FALSE,NA
"5794",FALSE,FALSE,FALSE,FALSE,NA
"5795",FALSE,FALSE,FALSE,FALSE,NA
"5796",FALSE,FALSE,FALSE,FALSE,NA
"5797",FALSE,FALSE,FALSE,FALSE,NA
"5798",FALSE,FALSE,FALSE,FALSE,NA
"5799",FALSE,FALSE,FALSE,FALSE,NA
"5800",FALSE,FALSE,FALSE,FALSE,NA
"5801",FALSE,FALSE,FALSE,FALSE,NA
"5802",FALSE,FALSE,FALSE,FALSE,NA
"5803",FALSE,FALSE,FALSE,FALSE,NA
"5804",FALSE,FALSE,FALSE,FALSE,NA
"5805",FALSE,FALSE,FALSE,FALSE,NA
"5806",FALSE,FALSE,FALSE,FALSE,NA
"5807",FALSE,FALSE,FALSE,FALSE,NA
"5808",FALSE,FALSE,FALSE,FALSE,NA
"5809",FALSE,FALSE,FALSE,FALSE,NA
"5810",FALSE,FALSE,FALSE,FALSE,NA
"5811",FALSE,FALSE,FALSE,FALSE,NA
"5812",FALSE,FALSE,FALSE,FALSE,NA
"5813",FALSE,FALSE,FALSE,FALSE,NA
"5814",FALSE,FALSE,FALSE,FALSE,NA
"5815",FALSE,FALSE,FALSE,FALSE,NA
"5816",FALSE,FALSE,FALSE,FALSE,NA
"5817",FALSE,FALSE,FALSE,FALSE,NA
"5818",FALSE,FALSE,FALSE,FALSE,NA
"5819",FALSE,FALSE,FALSE,FALSE,NA
"5820",FALSE,FALSE,FALSE,FALSE,NA
"5821",FALSE,FALSE,FALSE,FALSE,NA
"5822",FALSE,FALSE,FALSE,FALSE,NA
"5823",FALSE,FALSE,FALSE,FALSE,NA
"5824",FALSE,FALSE,FALSE,FALSE,NA
"5825",FALSE,FALSE,FALSE,FALSE,NA
"5826",FALSE,FALSE,FALSE,FALSE,NA
"5827",FALSE,FALSE,FALSE,FALSE,NA
"5828",FALSE,FALSE,FALSE,FALSE,NA
"5829",FALSE,FALSE,FALSE,FALSE,NA
"5830",FALSE,FALSE,FALSE,FALSE,NA
"5831",FALSE,FALSE,FALSE,FALSE,NA
"5832",FALSE,FALSE,FALSE,FALSE,NA
"5833",FALSE,FALSE,FALSE,FALSE,NA
"5834",FALSE,FALSE,FALSE,FALSE,NA
"5835",FALSE,FALSE,FALSE,FALSE,NA
"5836",FALSE,FALSE,FALSE,FALSE,NA
"5837",FALSE,FALSE,FALSE,FALSE,NA
"5838",FALSE,FALSE,FALSE,FALSE,NA
"5839",FALSE,FALSE,FALSE,FALSE,NA
"5840",FALSE,FALSE,FALSE,FALSE,NA
"5841",FALSE,FALSE,FALSE,FALSE,NA
"5842",FALSE,FALSE,FALSE,FALSE,NA
"5843",FALSE,FALSE,FALSE,FALSE,NA
"5844",FALSE,FALSE,FALSE,FALSE,NA
"5845",FALSE,FALSE,FALSE,FALSE,NA
"5846",FALSE,FALSE,FALSE,FALSE,NA
"5847",FALSE,FALSE,FALSE,FALSE,NA
"5848",FALSE,FALSE,FALSE,FALSE,NA
"5849",FALSE,FALSE,FALSE,FALSE,NA
"5850",FALSE,FALSE,FALSE,FALSE,NA
"5851",FALSE,FALSE,FALSE,FALSE,NA
"5852",FALSE,FALSE,FALSE,FALSE,NA
"5853",FALSE,FALSE,FALSE,FALSE,NA
"5854",FALSE,FALSE,FALSE,FALSE,NA
"5855",FALSE,FALSE,FALSE,FALSE,NA
"5856",FALSE,FALSE,FALSE,FALSE,NA
"5857",FALSE,FALSE,FALSE,FALSE,NA
"5858",FALSE,FALSE,FALSE,FALSE,NA
"5859",FALSE,FALSE,FALSE,FALSE,NA
"5860",FALSE,FALSE,FALSE,FALSE,NA
"5861",FALSE,FALSE,FALSE,FALSE,NA
"5862",FALSE,FALSE,FALSE,FALSE,NA
"5863",FALSE,FALSE,FALSE,FALSE,NA
"5864",FALSE,FALSE,FALSE,FALSE,NA
"5865",FALSE,FALSE,FALSE,FALSE,NA
"5866",FALSE,FALSE,FALSE,FALSE,NA
"5867",FALSE,FALSE,FALSE,FALSE,NA
"5868",FALSE,FALSE,FALSE,FALSE,NA
"5869",FALSE,FALSE,FALSE,FALSE,NA
"5870",FALSE,FALSE,FALSE,FALSE,NA
"5871",FALSE,FALSE,FALSE,FALSE,NA
"5872",FALSE,FALSE,FALSE,FALSE,NA
"5873",FALSE,FALSE,FALSE,FALSE,NA
"5874",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5875",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5876",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5877",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5878",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5879",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5880",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5881",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5882",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5883",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5884",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5885",FALSE,FALSE,FALSE,TRUE,"Parenchyma"
"5886",FALSE,FALSE,FALSE,FALSE,NA
"5887",FALSE,FALSE,FALSE,FALSE,NA
"5888",FALSE,FALSE,FALSE,FALSE,NA
"5889",FALSE,FALSE,FALSE,FALSE,NA
"5890",FALSE,FALSE,FALSE,FALSE,NA
"5891",FALSE,FALSE,FALSE,FALSE,NA
"5892",FALSE,FALSE,FALSE,FALSE,NA
"5893",FALSE,FALSE,FALSE,FALSE,NA
"5894",FALSE,FALSE,FALSE,FALSE,NA
"5895",FALSE,FALSE,FALSE,FALSE,NA
"5896",FALSE,FALSE,FALSE,FALSE,NA
"5897",FALSE,FALSE,FALSE,FALSE,NA
"5898",FALSE,FALSE,FALSE,FALSE,NA
"5899",FALSE,FALSE,FALSE,FALSE,NA
"5900",FALSE,FALSE,FALSE,FALSE,NA
"5901",FALSE,FALSE,FALSE,FALSE,NA
"5902",FALSE,FALSE,FALSE,FALSE,NA
"5903",FALSE,FALSE,FALSE,FALSE,NA
"5904",FALSE,FALSE,FALSE,FALSE,NA
"5905",FALSE,FALSE,FALSE,FALSE,NA
"5906",FALSE,FALSE,FALSE,FALSE,NA
"5907",FALSE,FALSE,FALSE,FALSE,NA
"5908",FALSE,FALSE,FALSE,FALSE,NA
"5909",FALSE,FALSE,FALSE,FALSE,NA
"5910",FALSE,FALSE,FALSE,FALSE,NA
"5911",FALSE,FALSE,FALSE,FALSE,NA
"5912",FALSE,FALSE,FALSE,FALSE,NA
"5913",FALSE,FALSE,FALSE,FALSE,NA
"5914",FALSE,FALSE,FALSE,FALSE,NA
"5915",FALSE,FALSE,FALSE,FALSE,NA
"5916",FALSE,FALSE,FALSE,FALSE,NA
"5917",FALSE,FALSE,FALSE,FALSE,NA
"5918",FALSE,FALSE,FALSE,FALSE,NA
"5919",FALSE,FALSE,FALSE,FALSE,NA
"5920",FALSE,FALSE,FALSE,FALSE,NA
"5921",FALSE,FALSE,FALSE,FALSE,NA
"5922",FALSE,FALSE,FALSE,FALSE,NA
"5923",FALSE,FALSE,FALSE,FALSE,NA
"5924",FALSE,FALSE,FALSE,FALSE,NA
"5925",FALSE,FALSE,FALSE,FALSE,NA
"5926",FALSE,FALSE,FALSE,FALSE,NA
"5927",FALSE,FALSE,FALSE,FALSE,NA
"5928",FALSE,FALSE,FALSE,FALSE,NA
"5929",FALSE,FALSE,FALSE,FALSE,NA
"5930",FALSE,FALSE,FALSE,FALSE,NA
"5931",FALSE,FALSE,FALSE,FALSE,NA
"5932",FALSE,FALSE,FALSE,FALSE,NA
"5933",FALSE,FALSE,FALSE,FALSE,NA
"5934",FALSE,FALSE,FALSE,FALSE,NA
"5935",FALSE,FALSE,FALSE,FALSE,NA
"5936",FALSE,FALSE,FALSE,FALSE,NA
"5937",FALSE,FALSE,FALSE,FALSE,NA
"5938",FALSE,FALSE,FALSE,FALSE,NA
"5939",FALSE,FALSE,FALSE,FALSE,NA
"5940",FALSE,FALSE,FALSE,FALSE,NA
"5941",FALSE,FALSE,FALSE,FALSE,NA
"5942",FALSE,FALSE,FALSE,FALSE,NA
"5943",FALSE,FALSE,FALSE,FALSE,NA
"5944",FALSE,FALSE,FALSE,FALSE,NA
"5945",FALSE,FALSE,FALSE,FALSE,NA
"5946",FALSE,FALSE,FALSE,FALSE,NA
"5947",FALSE,FALSE,FALSE,FALSE,NA
"5948",FALSE,FALSE,FALSE,FALSE,NA
"5949",FALSE,FALSE,FALSE,FALSE,NA
"5950",FALSE,FALSE,FALSE,FALSE,NA
"5951",FALSE,FALSE,FALSE,FALSE,NA
"5952",FALSE,FALSE,FALSE,FALSE,NA
"5953",FALSE,FALSE,FALSE,FALSE,NA
"5954",FALSE,FALSE,FALSE,FALSE,NA
"5955",FALSE,FALSE,FALSE,FALSE,NA
"5956",FALSE,FALSE,FALSE,FALSE,NA
"5957",FALSE,FALSE,FALSE,FALSE,NA
"5958",FALSE,FALSE,FALSE,FALSE,NA
"5959",FALSE,FALSE,FALSE,FALSE,NA
"5960",FALSE,FALSE,FALSE,FALSE,NA
"5961",FALSE,FALSE,FALSE,FALSE,NA
"5962",FALSE,FALSE,FALSE,FALSE,NA
"5963",FALSE,FALSE,FALSE,FALSE,NA
"5964",FALSE,FALSE,FALSE,FALSE,NA
"5965",FALSE,FALSE,FALSE,FALSE,NA
"5966",FALSE,FALSE,FALSE,FALSE,NA
"5967",FALSE,FALSE,FALSE,FALSE,NA
"5968",FALSE,FALSE,FALSE,FALSE,NA
"5969",FALSE,FALSE,FALSE,FALSE,NA
"5970",FALSE,FALSE,FALSE,FALSE,NA
"5971",FALSE,FALSE,FALSE,FALSE,NA
"5972",FALSE,FALSE,FALSE,FALSE,NA
"5973",FALSE,FALSE,FALSE,FALSE,NA
"5974",FALSE,FALSE,FALSE,FALSE,NA
"5975",FALSE,FALSE,FALSE,FALSE,NA
"5976",FALSE,FALSE,FALSE,FALSE,NA
"5977",FALSE,FALSE,FALSE,FALSE,NA
"5978",FALSE,FALSE,FALSE,FALSE,NA
"5979",FALSE,FALSE,FALSE,FALSE,NA
"5980",FALSE,FALSE,FALSE,FALSE,NA
"5981",FALSE,FALSE,FALSE,FALSE,NA
"5982",FALSE,FALSE,FALSE,FALSE,NA
"5983",FALSE,FALSE,FALSE,FALSE,NA
"5984",FALSE,FALSE,FALSE,FALSE,NA
"5985",FALSE,FALSE,FALSE,FALSE,NA
"5986",FALSE,FALSE,FALSE,FALSE,NA
"5987",FALSE,FALSE,FALSE,FALSE,NA
"5988",FALSE,FALSE,FALSE,FALSE,NA
"5989",FALSE,FALSE,FALSE,FALSE,NA
"5990",FALSE,FALSE,FALSE,FALSE,NA
"5991",FALSE,FALSE,FALSE,FALSE,NA
"5992",FALSE,FALSE,FALSE,FALSE,NA
"5993",FALSE,FALSE,FALSE,FALSE,NA
"5994",FALSE,FALSE,FALSE,FALSE,NA
"5995",FALSE,FALSE,FALSE,FALSE,NA
"5996",FALSE,FALSE,FALSE,FALSE,NA
"5997",FALSE,FALSE,FALSE,FALSE,NA
"5998",FALSE,FALSE,FALSE,FALSE,NA
"5999",FALSE,FALSE,FALSE,FALSE,NA
"6000",FALSE,FALSE,FALSE,FALSE,NA
"6001",FALSE,FALSE,FALSE,FALSE,NA
"6002",FALSE,FALSE,FALSE,FALSE,NA
"6003",FALSE,FALSE,FALSE,FALSE,NA
"6004",FALSE,FALSE,FALSE,FALSE,NA
"6005",FALSE,FALSE,FALSE,FALSE,NA
"6006",FALSE,FALSE,FALSE,FALSE,NA
"6007",FALSE,FALSE,FALSE,FALSE,NA
"6008",FALSE,FALSE,FALSE,FALSE,NA
"6009",FALSE,FALSE,FALSE,FALSE,NA
"6010",FALSE,FALSE,FALSE,FALSE,NA
"6011",FALSE,FALSE,FALSE,FALSE,NA
"6012",FALSE,FALSE,FALSE,FALSE,NA
"6013",FALSE,FALSE,FALSE,FALSE,NA
"6014",FALSE,FALSE,FALSE,FALSE,NA
"6015",FALSE,FALSE,FALSE,FALSE,NA
"6016",FALSE,FALSE,FALSE,FALSE,NA
"6017",FALSE,FALSE,FALSE,FALSE,NA
"6018",FALSE,FALSE,FALSE,FALSE,NA
"6019",FALSE,FALSE,FALSE,FALSE,NA
"6020",FALSE,FALSE,FALSE,FALSE,NA
"6021",FALSE,FALSE,FALSE,FALSE,NA
"6022",FALSE,FALSE,FALSE,FALSE,NA
"6023",FALSE,FALSE,FALSE,FALSE,NA
"6024",FALSE,FALSE,FALSE,FALSE,NA
"6025",FALSE,FALSE,FALSE,FALSE,NA
"6026",FALSE,FALSE,FALSE,FALSE,NA
"6027",FALSE,FALSE,FALSE,FALSE,NA
"6028",FALSE,FALSE,FALSE,FALSE,NA
"6029",FALSE,FALSE,FALSE,FALSE,NA
"6030",FALSE,FALSE,FALSE,FALSE,NA
"6031",FALSE,FALSE,FALSE,FALSE,NA
"6032",FALSE,FALSE,FALSE,FALSE,NA
"6033",FALSE,FALSE,FALSE,FALSE,NA
"6034",FALSE,FALSE,FALSE,FALSE,NA
"6035",FALSE,FALSE,FALSE,FALSE,NA
"6036",FALSE,FALSE,FALSE,FALSE,NA
"6037",FALSE,FALSE,FALSE,FALSE,NA
"6038",FALSE,FALSE,FALSE,FALSE,NA
"6039",FALSE,FALSE,FALSE,FALSE,NA
"6040",FALSE,FALSE,FALSE,FALSE,NA
"6041",FALSE,FALSE,FALSE,FALSE,NA
"6042",FALSE,FALSE,FALSE,FALSE,NA
"6043",FALSE,FALSE,FALSE,FALSE,NA
