"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","tissue_roi5","tissue_roi6"
"11889",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11890",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11891",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11892",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11893",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11894",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11895",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11896",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11897",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11898",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11899",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11900",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11901",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11902",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11903",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11904",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11905",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11906",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11907",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11908",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11909",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11910",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11911",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11912",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11913",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11914",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11915",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11916",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11917",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11918",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11919",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11920",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11921",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11922",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11923",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11924",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11925",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11926",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11927",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11928",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11929",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11930",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11931",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11932",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11933",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"11934",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11935",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11936",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11937",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11938",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11939",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11940",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11941",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11942",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11943",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11944",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11945",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11946",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11947",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11948",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11949",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11950",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11951",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11952",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11953",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11954",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11955",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11956",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11957",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11958",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11959",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11960",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11961",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11962",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11963",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11964",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11965",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11966",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11967",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11968",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11969",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11970",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11971",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11972",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11973",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11974",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11975",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11976",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11977",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11978",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11979",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11980",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11981",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11982",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11983",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11984",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11985",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11986",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11987",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11988",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11989",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11990",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11991",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11992",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11993",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11994",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11995",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11996",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11997",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11998",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11999",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12001",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12002",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12003",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12004",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12007",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12008",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12016",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12017",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12018",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12019",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12020",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12021",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12022",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12023",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12024",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12025",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12026",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12027",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12028",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12029",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12030",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12031",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12032",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12033",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12034",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12035",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12036",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12037",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12038",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12039",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12040",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12041",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12042",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12043",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12044",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12045",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12046",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12047",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12048",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12049",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12050",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12051",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12052",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12053",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12054",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12055",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12056",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12057",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12058",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12059",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12060",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12061",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12062",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12063",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12064",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12065",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12066",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12067",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12068",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12069",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12070",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12071",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12072",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12073",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12074",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12075",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12076",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12077",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12078",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12079",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12080",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12081",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12082",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12083",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12084",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12085",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12086",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12087",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12088",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12089",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12090",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12091",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12092",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12093",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12094",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12095",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12096",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12097",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12098",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12099",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12100",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12101",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12102",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12103",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12104",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12105",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12106",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12107",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12108",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12109",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12110",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12111",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12112",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12113",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12114",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12115",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12116",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12117",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12118",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12119",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12120",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12121",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12122",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12123",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12124",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12125",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12126",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12127",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12128",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12129",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12130",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12131",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12132",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12133",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12134",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12135",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12136",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12137",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12138",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12139",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12140",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12141",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12142",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12143",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12144",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12145",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12146",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12147",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12148",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12149",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12150",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12151",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12152",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12153",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12154",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12155",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12156",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12157",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12158",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12159",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12160",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12161",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12162",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12163",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12164",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12165",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12166",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12167",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12168",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12169",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12170",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12171",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12172",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12173",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12174",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12175",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12176",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12177",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12178",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12179",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12180",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12181",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12182",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12183",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12184",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12185",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12186",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12187",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12188",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12189",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12190",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12191",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12192",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12193",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12194",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12195",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12196",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12197",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12198",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12199",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12200",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12201",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12202",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12203",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12204",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12205",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12206",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12207",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12208",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"12209",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12210",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12211",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12212",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12213",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12214",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12215",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12216",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12217",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12218",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12219",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12220",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12221",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12222",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12223",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12224",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12225",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12226",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12227",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12228",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12229",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12230",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12231",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12232",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12233",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12234",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12235",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12236",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12237",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12238",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12239",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12240",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12241",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12242",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12243",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12244",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12245",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12247",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12248",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12249",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12250",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12251",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12252",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12253",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12254",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12255",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12256",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12257",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12258",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12259",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12260",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12261",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12262",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12263",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12264",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12265",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12266",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12267",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12268",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12269",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12270",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12271",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12272",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12273",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12274",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12275",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12276",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12277",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12278",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12279",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12280",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12281",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12282",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12283",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12284",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12285",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12286",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12287",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12288",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12289",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12290",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"12291",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12292",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12293",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12294",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12295",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12296",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12297",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12298",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
