"","tissue_pixels","noise_pixels"
"9412",TRUE,FALSE
"9413",TRUE,FALSE
"9414",TRUE,FALSE
"9415",TRUE,FALSE
"9416",TRUE,FALSE
"9417",TRUE,FALSE
"9418",TRUE,FALSE
"9419",TRUE,FALSE
"9420",TRUE,FALSE
"9421",TRUE,FALSE
"9422",TRUE,FALSE
"9423",TRUE,FALSE
"9424",TRUE,FALSE
"9425",TRUE,FALSE
"9426",TRUE,FALSE
"9427",TRUE,FALSE
"9428",TRUE,FALSE
"9429",TRUE,FALSE
"9430",TRUE,FALSE
"9431",TRUE,FALSE
"9432",TRUE,FALSE
"9433",TRUE,FALSE
"9434",TRUE,FALSE
"9435",TRUE,FALSE
"9436",TRUE,FALSE
"9437",TRUE,FALSE
"9438",TRUE,FALSE
"9439",TRUE,FALSE
"9440",TRUE,FALSE
"9441",TRUE,FALSE
"9442",TRUE,FALSE
"9443",TRUE,FALSE
"9444",TRUE,FALSE
"9445",TRUE,FALSE
"9446",TRUE,FALSE
"9447",TRUE,FALSE
"9448",TRUE,FALSE
"9449",TRUE,FALSE
"9450",TRUE,FALSE
"9451",TRUE,FALSE
"9452",TRUE,FALSE
"9453",TRUE,FALSE
"9454",TRUE,FALSE
"9455",TRUE,FALSE
"9456",TRUE,FALSE
"9457",TRUE,FALSE
"9458",TRUE,FALSE
"9459",TRUE,FALSE
"9460",TRUE,FALSE
"9461",TRUE,FALSE
"9462",TRUE,FALSE
"9463",TRUE,FALSE
"9464",TRUE,FALSE
"9465",TRUE,FALSE
"9466",TRUE,FALSE
"9467",TRUE,FALSE
"9468",TRUE,FALSE
"9469",TRUE,FALSE
"9470",TRUE,FALSE
"9471",TRUE,FALSE
"9472",TRUE,FALSE
"9473",TRUE,FALSE
"9474",TRUE,FALSE
"9475",TRUE,FALSE
"9476",TRUE,FALSE
"9477",TRUE,FALSE
"9478",TRUE,FALSE
"9479",TRUE,FALSE
"9480",TRUE,FALSE
"9481",TRUE,FALSE
"9482",TRUE,FALSE
"9483",TRUE,FALSE
"9484",TRUE,FALSE
"9485",TRUE,FALSE
"9486",TRUE,FALSE
"9487",TRUE,FALSE
"9488",TRUE,FALSE
"9489",TRUE,FALSE
"9490",TRUE,FALSE
"9491",TRUE,FALSE
"9492",TRUE,FALSE
"9493",TRUE,FALSE
"9494",TRUE,FALSE
"9495",TRUE,FALSE
"9496",TRUE,FALSE
"9497",TRUE,FALSE
"9498",TRUE,FALSE
"9499",TRUE,FALSE
"9500",TRUE,FALSE
"9501",TRUE,FALSE
"9502",TRUE,FALSE
"9503",TRUE,FALSE
"9504",TRUE,FALSE
"9505",TRUE,FALSE
"9506",TRUE,FALSE
"9507",TRUE,FALSE
"9508",TRUE,FALSE
"9509",TRUE,FALSE
"9510",TRUE,FALSE
"9511",TRUE,FALSE
"9512",TRUE,FALSE
"9513",TRUE,FALSE
"9514",TRUE,FALSE
"9515",TRUE,FALSE
"9516",TRUE,FALSE
"9517",TRUE,FALSE
"9518",TRUE,FALSE
"9519",TRUE,FALSE
"9520",TRUE,FALSE
"9521",TRUE,FALSE
"9522",TRUE,FALSE
"9523",TRUE,FALSE
"9524",FALSE,FALSE
"9525",FALSE,FALSE
"9526",FALSE,FALSE
"9527",FALSE,FALSE
"9528",FALSE,FALSE
"9529",FALSE,FALSE
"9530",FALSE,FALSE
"9531",FALSE,FALSE
"9532",FALSE,FALSE
"9533",FALSE,FALSE
"9534",FALSE,FALSE
"9535",FALSE,FALSE
"9536",FALSE,FALSE
"9537",FALSE,FALSE
"9538",FALSE,FALSE
"9539",FALSE,FALSE
"9540",FALSE,FALSE
"9541",FALSE,FALSE
"9542",FALSE,FALSE
"9543",FALSE,FALSE
"9544",FALSE,FALSE
"9545",FALSE,FALSE
"9546",FALSE,FALSE
"9547",FALSE,FALSE
"9548",FALSE,FALSE
"9549",FALSE,FALSE
"9550",FALSE,FALSE
"9551",FALSE,FALSE
"9552",FALSE,FALSE
"9553",FALSE,FALSE
"9554",FALSE,FALSE
"9555",FALSE,FALSE
"9556",FALSE,FALSE
"9557",FALSE,FALSE
"9558",FALSE,FALSE
"9559",FALSE,FALSE
"9560",FALSE,FALSE
"9561",FALSE,FALSE
"9562",FALSE,FALSE
"9563",FALSE,FALSE
"9564",FALSE,FALSE
"9565",FALSE,FALSE
"9566",FALSE,FALSE
"9567",FALSE,FALSE
"9568",FALSE,FALSE
"9569",FALSE,FALSE
"9570",FALSE,FALSE
"9571",FALSE,FALSE
"9572",FALSE,FALSE
"9573",FALSE,FALSE
"9574",FALSE,FALSE
"9575",FALSE,FALSE
"9576",FALSE,FALSE
"9577",FALSE,FALSE
"9578",FALSE,FALSE
"9579",FALSE,FALSE
"9580",FALSE,FALSE
"9581",FALSE,FALSE
"9582",FALSE,FALSE
"9583",FALSE,FALSE
"9584",FALSE,FALSE
"9585",FALSE,FALSE
"9586",FALSE,FALSE
"9587",FALSE,FALSE
"9588",FALSE,FALSE
"9589",FALSE,FALSE
"9590",FALSE,FALSE
"9591",FALSE,FALSE
"9592",FALSE,FALSE
"9593",FALSE,FALSE
"9594",FALSE,FALSE
"9595",FALSE,FALSE
"9596",FALSE,FALSE
"9597",FALSE,FALSE
"9598",FALSE,FALSE
"9599",FALSE,FALSE
"9600",FALSE,FALSE
"9601",FALSE,FALSE
"9602",FALSE,FALSE
"9603",FALSE,FALSE
"9604",FALSE,FALSE
"9605",FALSE,FALSE
"9606",FALSE,FALSE
"9607",FALSE,FALSE
"9608",FALSE,FALSE
"9609",FALSE,FALSE
"9610",FALSE,FALSE
"9611",FALSE,FALSE
"9612",FALSE,FALSE
"9613",FALSE,FALSE
"9614",FALSE,FALSE
"9615",FALSE,FALSE
"9616",FALSE,FALSE
"9617",FALSE,FALSE
"9618",FALSE,FALSE
"9619",FALSE,FALSE
"9620",FALSE,FALSE
"9621",FALSE,FALSE
"9622",TRUE,FALSE
"9623",TRUE,FALSE
"9624",TRUE,FALSE
"9625",TRUE,FALSE
"9626",TRUE,FALSE
"9627",TRUE,FALSE
"9628",TRUE,FALSE
"9629",TRUE,FALSE
"9630",TRUE,FALSE
"9631",TRUE,FALSE
"9632",TRUE,FALSE
"9633",TRUE,FALSE
"9634",TRUE,FALSE
"9635",TRUE,FALSE
"9636",TRUE,FALSE
"9637",TRUE,FALSE
"9638",TRUE,FALSE
"9639",TRUE,FALSE
"9640",TRUE,FALSE
"9641",TRUE,FALSE
"9642",TRUE,FALSE
"9643",TRUE,FALSE
"9644",TRUE,FALSE
"9645",TRUE,FALSE
"9646",TRUE,FALSE
"9647",TRUE,FALSE
"9648",TRUE,FALSE
"9649",TRUE,FALSE
"9650",TRUE,FALSE
"9651",TRUE,FALSE
"9652",TRUE,FALSE
"9653",TRUE,FALSE
"9654",TRUE,FALSE
"9655",TRUE,FALSE
"9656",TRUE,FALSE
"9657",TRUE,FALSE
"9658",TRUE,FALSE
"9659",TRUE,FALSE
"9660",TRUE,FALSE
"9661",TRUE,FALSE
"9662",TRUE,FALSE
"9663",TRUE,FALSE
"9664",TRUE,FALSE
"9665",TRUE,FALSE
"9666",TRUE,FALSE
"9667",TRUE,FALSE
"9668",TRUE,FALSE
"9669",TRUE,FALSE
"9670",TRUE,FALSE
"9671",TRUE,FALSE
"9672",TRUE,FALSE
"9673",TRUE,FALSE
"9674",TRUE,FALSE
"9675",TRUE,FALSE
"9676",TRUE,FALSE
"9677",TRUE,FALSE
"9678",TRUE,FALSE
"9679",TRUE,FALSE
"9680",TRUE,FALSE
"9681",TRUE,FALSE
"9682",TRUE,FALSE
"9683",TRUE,FALSE
"9684",TRUE,FALSE
"9685",TRUE,FALSE
"9686",TRUE,FALSE
"9687",TRUE,FALSE
"9688",TRUE,FALSE
"9689",TRUE,FALSE
"9690",TRUE,FALSE
"9691",TRUE,FALSE
"9692",TRUE,FALSE
"9693",TRUE,FALSE
"9694",TRUE,FALSE
"9695",TRUE,FALSE
"9696",TRUE,FALSE
"9697",TRUE,FALSE
"9698",TRUE,FALSE
"9699",TRUE,FALSE
"9700",TRUE,FALSE
"9701",TRUE,FALSE
"9702",TRUE,FALSE
"9703",TRUE,FALSE
"9704",TRUE,FALSE
"9705",TRUE,FALSE
"9706",TRUE,FALSE
"9707",TRUE,FALSE
"9708",TRUE,FALSE
"9709",TRUE,FALSE
"9710",TRUE,FALSE
"9711",TRUE,FALSE
"9712",TRUE,FALSE
"9713",TRUE,FALSE
"9714",TRUE,FALSE
"9715",TRUE,FALSE
"9716",TRUE,FALSE
"9717",TRUE,FALSE
"9718",TRUE,FALSE
"9719",TRUE,FALSE
"9720",TRUE,FALSE
"9721",TRUE,FALSE
"9722",TRUE,FALSE
"9723",TRUE,FALSE
"9724",TRUE,FALSE
"9725",TRUE,FALSE
"9726",TRUE,FALSE
"9727",TRUE,FALSE
"9728",TRUE,FALSE
"9729",TRUE,FALSE
"9730",TRUE,FALSE
"9731",TRUE,FALSE
"9732",TRUE,FALSE
"9733",TRUE,FALSE
"9734",TRUE,FALSE
"9735",TRUE,FALSE
"9736",TRUE,FALSE
"9737",TRUE,FALSE
"9738",TRUE,FALSE
"9739",TRUE,FALSE
"9740",TRUE,FALSE
"9741",TRUE,FALSE
"9742",TRUE,FALSE
"9743",TRUE,FALSE
"9744",TRUE,FALSE
"9745",TRUE,FALSE
"9746",TRUE,FALSE
"9747",TRUE,FALSE
"9748",TRUE,FALSE
"9749",TRUE,FALSE
"9750",TRUE,FALSE
"9751",TRUE,FALSE
"9752",TRUE,FALSE
"9753",TRUE,FALSE
"9754",TRUE,FALSE
"9755",TRUE,FALSE
"9756",TRUE,FALSE
"9757",TRUE,FALSE
"9758",TRUE,FALSE
"9759",TRUE,FALSE
"9760",TRUE,FALSE
"9761",TRUE,FALSE
"9762",TRUE,FALSE
"9763",TRUE,FALSE
"9764",TRUE,FALSE
"9765",TRUE,FALSE
"9766",TRUE,FALSE
"9767",TRUE,FALSE
"9768",TRUE,FALSE
"9769",TRUE,FALSE
"9770",TRUE,FALSE
"9771",TRUE,FALSE
"9772",TRUE,FALSE
"9773",TRUE,FALSE
"9774",TRUE,FALSE
"9775",TRUE,FALSE
"9776",TRUE,FALSE
"9777",TRUE,FALSE
"9778",TRUE,FALSE
"9779",TRUE,FALSE
"9780",TRUE,FALSE
"9781",TRUE,FALSE
"9782",TRUE,FALSE
"9783",TRUE,FALSE
"9784",TRUE,FALSE
"9785",TRUE,FALSE
"9786",TRUE,FALSE
"9787",TRUE,FALSE
"9788",FALSE,FALSE
"9789",FALSE,FALSE
"9790",FALSE,FALSE
"9791",FALSE,FALSE
"9792",FALSE,FALSE
"9793",FALSE,FALSE
"9794",FALSE,FALSE
"9795",FALSE,FALSE
"9796",FALSE,FALSE
"9797",FALSE,FALSE
"9798",FALSE,FALSE
"9799",FALSE,FALSE
"9800",FALSE,FALSE
"9801",FALSE,FALSE
"9802",FALSE,FALSE
"9803",FALSE,FALSE
"9804",FALSE,FALSE
"9805",FALSE,FALSE
"9806",FALSE,FALSE
"9807",FALSE,FALSE
"9808",FALSE,FALSE
"9809",FALSE,FALSE
"9810",FALSE,FALSE
"9811",FALSE,FALSE
"9812",FALSE,FALSE
"9813",FALSE,FALSE
"9814",FALSE,FALSE
"9815",FALSE,FALSE
"9816",FALSE,FALSE
"9817",FALSE,FALSE
"9818",FALSE,FALSE
"9819",FALSE,FALSE
"9820",FALSE,FALSE
"9821",FALSE,FALSE
"9822",FALSE,FALSE
"9823",FALSE,FALSE
"9824",FALSE,FALSE
"9825",FALSE,FALSE
"9826",FALSE,FALSE
"9827",FALSE,FALSE
"9828",FALSE,FALSE
"9829",FALSE,FALSE
"9830",FALSE,FALSE
"9831",FALSE,FALSE
"9832",FALSE,FALSE
"9833",FALSE,FALSE
"9834",FALSE,FALSE
"9835",FALSE,FALSE
"9836",FALSE,FALSE
"9837",FALSE,FALSE
"9838",FALSE,FALSE
"9839",FALSE,FALSE
"9840",FALSE,FALSE
"9841",FALSE,FALSE
"9842",FALSE,FALSE
"9843",FALSE,FALSE
"9844",FALSE,FALSE
"9845",FALSE,FALSE
"9846",FALSE,FALSE
"9847",FALSE,FALSE
"9848",FALSE,FALSE
"9849",FALSE,FALSE
"9850",FALSE,FALSE
"9851",FALSE,FALSE
"9852",FALSE,FALSE
"9853",FALSE,FALSE
"9854",FALSE,FALSE
"9855",FALSE,FALSE
"9856",FALSE,FALSE
"9857",FALSE,FALSE
"9858",FALSE,FALSE
"9859",FALSE,FALSE
"9860",FALSE,FALSE
"9861",FALSE,FALSE
"9862",FALSE,FALSE
"9863",FALSE,FALSE
"9864",FALSE,FALSE
"9865",FALSE,FALSE
"9866",FALSE,FALSE
"9867",FALSE,FALSE
"9868",FALSE,FALSE
"9869",FALSE,FALSE
"9870",FALSE,FALSE
"9871",FALSE,FALSE
"9872",FALSE,FALSE
"9873",FALSE,FALSE
"9874",FALSE,FALSE
"9875",FALSE,FALSE
"9876",FALSE,FALSE
"9877",FALSE,FALSE
"9878",FALSE,FALSE
"9879",FALSE,FALSE
"9880",FALSE,FALSE
"9881",FALSE,FALSE
"9882",FALSE,FALSE
"9883",FALSE,FALSE
"9884",FALSE,FALSE
"9885",FALSE,FALSE
"9886",TRUE,FALSE
"9887",TRUE,FALSE
"9888",TRUE,FALSE
"9889",TRUE,FALSE
"9890",TRUE,FALSE
"9891",TRUE,FALSE
"9892",TRUE,FALSE
"9893",TRUE,FALSE
"9894",TRUE,FALSE
"9895",TRUE,FALSE
"9896",TRUE,FALSE
"9897",TRUE,FALSE
"9898",TRUE,FALSE
"9899",TRUE,FALSE
"9900",TRUE,FALSE
"9901",TRUE,FALSE
"9902",TRUE,FALSE
"9903",TRUE,FALSE
"9904",TRUE,FALSE
"9905",TRUE,FALSE
"9906",TRUE,FALSE
"9907",TRUE,FALSE
"9908",TRUE,FALSE
"9909",TRUE,FALSE
"9910",TRUE,FALSE
"9911",TRUE,FALSE
"9912",TRUE,FALSE
"9913",TRUE,FALSE
"9914",TRUE,FALSE
"9915",TRUE,FALSE
"9916",TRUE,FALSE
"9917",TRUE,FALSE
"9918",TRUE,FALSE
"9919",TRUE,FALSE
"9920",TRUE,FALSE
"9921",TRUE,FALSE
"9922",TRUE,FALSE
"9923",TRUE,FALSE
"9924",TRUE,FALSE
"9925",TRUE,FALSE
"9926",TRUE,FALSE
"9927",TRUE,FALSE
"9928",TRUE,FALSE
"9929",TRUE,FALSE
"9930",TRUE,FALSE
"9931",TRUE,FALSE
"9932",TRUE,FALSE
"9933",TRUE,FALSE
"9934",TRUE,FALSE
"9935",TRUE,FALSE
"9936",TRUE,FALSE
"9937",TRUE,FALSE
"9938",TRUE,FALSE
"9939",TRUE,FALSE
"9940",TRUE,FALSE
"9941",TRUE,FALSE
"9942",TRUE,FALSE
"9943",TRUE,FALSE
"9944",TRUE,FALSE
"9945",TRUE,FALSE
"9946",TRUE,FALSE
"9947",TRUE,FALSE
"9948",TRUE,FALSE
"9949",TRUE,FALSE
"9950",TRUE,FALSE
"9951",TRUE,FALSE
"9952",TRUE,FALSE
"9953",TRUE,FALSE
"9954",TRUE,FALSE
"9955",TRUE,FALSE
"9956",TRUE,FALSE
"9957",TRUE,FALSE
"9958",TRUE,FALSE
"9959",TRUE,FALSE
"9960",TRUE,FALSE
"9961",TRUE,FALSE
"9962",TRUE,FALSE
"9963",TRUE,FALSE
"9964",TRUE,FALSE
"9965",TRUE,FALSE
"9966",TRUE,FALSE
"9967",TRUE,FALSE
"9968",TRUE,FALSE
"9969",TRUE,FALSE
"9970",TRUE,FALSE
"9971",TRUE,FALSE
"9972",TRUE,FALSE
"9973",TRUE,FALSE
"9974",TRUE,FALSE
"9975",TRUE,FALSE
"9976",TRUE,FALSE
"9977",TRUE,FALSE
"9978",TRUE,FALSE
"9979",TRUE,FALSE
"9980",TRUE,FALSE
"9981",TRUE,FALSE
"9982",TRUE,FALSE
"9983",TRUE,FALSE
"9984",TRUE,FALSE
"9985",TRUE,FALSE
"9986",TRUE,FALSE
"9987",TRUE,FALSE
"9988",TRUE,FALSE
"9989",TRUE,FALSE
"9990",TRUE,FALSE
"9991",TRUE,FALSE
"9992",TRUE,FALSE
"9993",TRUE,FALSE
"9994",TRUE,FALSE
"9995",TRUE,FALSE
"9996",TRUE,FALSE
"9997",TRUE,FALSE
"9998",TRUE,FALSE
"9999",TRUE,FALSE
"10000",TRUE,FALSE
"10001",TRUE,FALSE
"10002",TRUE,FALSE
"10003",TRUE,FALSE
"10004",TRUE,FALSE
"10005",TRUE,FALSE
"10006",TRUE,FALSE
"10007",TRUE,FALSE
"10008",TRUE,FALSE
"10009",TRUE,FALSE
"10010",TRUE,FALSE
"10011",TRUE,FALSE
"10012",TRUE,FALSE
"10013",TRUE,FALSE
"10014",TRUE,FALSE
"10015",TRUE,FALSE
"10016",TRUE,FALSE
"10017",TRUE,FALSE
"10018",TRUE,FALSE
"10019",TRUE,FALSE
"10020",TRUE,FALSE
"10021",TRUE,FALSE
"10022",TRUE,FALSE
"10023",TRUE,FALSE
"10024",TRUE,FALSE
"10025",TRUE,FALSE
"10026",TRUE,FALSE
"10027",TRUE,FALSE
"10028",TRUE,FALSE
"10029",TRUE,FALSE
"10030",TRUE,FALSE
"10031",TRUE,FALSE
"10032",TRUE,FALSE
"10033",TRUE,FALSE
"10034",TRUE,FALSE
"10035",TRUE,FALSE
"10036",TRUE,FALSE
"10037",TRUE,FALSE
"10038",TRUE,FALSE
"10039",TRUE,FALSE
"10040",TRUE,FALSE
"10041",TRUE,FALSE
"10042",TRUE,FALSE
"10043",TRUE,FALSE
"10044",TRUE,FALSE
"10045",TRUE,FALSE
"10046",TRUE,FALSE
"10047",TRUE,FALSE
"10048",TRUE,FALSE
"10049",TRUE,FALSE
"10050",TRUE,FALSE
"10051",TRUE,FALSE
"10052",FALSE,FALSE
"10053",FALSE,FALSE
"10054",FALSE,FALSE
"10055",FALSE,FALSE
"10056",FALSE,FALSE
"10057",FALSE,FALSE
"10058",FALSE,FALSE
"10059",FALSE,FALSE
"10060",FALSE,FALSE
"10061",FALSE,FALSE
"10062",FALSE,FALSE
"10063",FALSE,FALSE
"10064",FALSE,FALSE
"10065",FALSE,FALSE
"10066",FALSE,FALSE
"10067",FALSE,FALSE
"10068",FALSE,FALSE
"10069",FALSE,FALSE
"10070",FALSE,FALSE
"10071",FALSE,FALSE
"10072",FALSE,FALSE
"10073",FALSE,FALSE
"10074",FALSE,FALSE
"10075",FALSE,FALSE
"10076",FALSE,FALSE
"10077",FALSE,FALSE
"10078",FALSE,FALSE
"10079",FALSE,FALSE
"10080",FALSE,FALSE
"10081",FALSE,FALSE
"10082",FALSE,FALSE
"10083",FALSE,FALSE
"10084",FALSE,FALSE
"10085",FALSE,FALSE
"10086",FALSE,FALSE
"10087",FALSE,FALSE
"10088",FALSE,FALSE
"10089",FALSE,FALSE
"10090",FALSE,FALSE
"10091",FALSE,FALSE
"10092",FALSE,FALSE
"10093",FALSE,FALSE
"10094",FALSE,FALSE
"10095",FALSE,FALSE
"10096",FALSE,FALSE
"10097",FALSE,FALSE
"10098",FALSE,FALSE
"10099",FALSE,FALSE
"10100",FALSE,FALSE
"10101",FALSE,FALSE
"10102",FALSE,FALSE
"10103",FALSE,FALSE
"10104",FALSE,FALSE
"10105",FALSE,FALSE
"10106",FALSE,FALSE
"10107",FALSE,FALSE
"10108",FALSE,FALSE
"10109",FALSE,FALSE
"10110",FALSE,FALSE
"10111",FALSE,FALSE
"10112",FALSE,FALSE
"10113",FALSE,FALSE
"10114",FALSE,FALSE
"10115",FALSE,FALSE
"10116",FALSE,FALSE
"10117",FALSE,FALSE
"10118",FALSE,FALSE
"10119",FALSE,FALSE
"10120",FALSE,FALSE
"10121",FALSE,FALSE
"10122",FALSE,FALSE
"10123",FALSE,FALSE
"10124",FALSE,FALSE
"10125",FALSE,FALSE
"10126",FALSE,FALSE
"10127",FALSE,FALSE
"10128",FALSE,FALSE
"10129",FALSE,FALSE
"10130",FALSE,FALSE
"10131",FALSE,FALSE
"10132",FALSE,FALSE
"10133",FALSE,FALSE
"10134",FALSE,FALSE
"10135",FALSE,FALSE
"10136",FALSE,FALSE
"10137",FALSE,FALSE
"10138",FALSE,FALSE
"10139",FALSE,FALSE
"10140",FALSE,FALSE
"10141",FALSE,FALSE
"10142",FALSE,FALSE
"10143",FALSE,FALSE
"10144",FALSE,FALSE
"10145",FALSE,FALSE
"10146",FALSE,FALSE
"10147",FALSE,FALSE
"10148",FALSE,FALSE
"10149",TRUE,FALSE
"10150",TRUE,FALSE
"10151",TRUE,FALSE
"10152",TRUE,FALSE
"10153",TRUE,FALSE
"10154",TRUE,FALSE
"10155",TRUE,FALSE
"10156",TRUE,FALSE
"10157",TRUE,FALSE
"10158",TRUE,FALSE
"10159",TRUE,FALSE
"10160",TRUE,FALSE
"10161",TRUE,FALSE
"10162",TRUE,FALSE
"10163",TRUE,FALSE
"10164",TRUE,FALSE
"10165",TRUE,FALSE
"10166",TRUE,FALSE
"10167",TRUE,FALSE
"10168",TRUE,FALSE
"10169",TRUE,FALSE
"10170",TRUE,FALSE
"10171",TRUE,FALSE
"10172",TRUE,FALSE
"10173",TRUE,FALSE
"10174",TRUE,FALSE
"10175",TRUE,FALSE
"10176",TRUE,FALSE
"10177",TRUE,FALSE
"10178",TRUE,FALSE
"10179",TRUE,FALSE
"10180",TRUE,FALSE
"10181",TRUE,FALSE
"10182",TRUE,FALSE
"10183",TRUE,FALSE
"10184",TRUE,FALSE
"10185",TRUE,FALSE
"10186",TRUE,FALSE
"10187",TRUE,FALSE
"10188",TRUE,FALSE
"10189",TRUE,FALSE
"10190",TRUE,FALSE
"10191",TRUE,FALSE
"10192",TRUE,FALSE
"10193",TRUE,FALSE
"10194",TRUE,FALSE
"10195",TRUE,FALSE
"10196",TRUE,FALSE
"10197",TRUE,FALSE
"10198",TRUE,FALSE
"10199",TRUE,FALSE
"10200",TRUE,FALSE
"10201",TRUE,FALSE
"10202",TRUE,FALSE
"10203",TRUE,FALSE
"10204",TRUE,FALSE
"10205",TRUE,FALSE
"10206",TRUE,FALSE
"10207",TRUE,FALSE
"10208",TRUE,FALSE
"10209",TRUE,FALSE
"10210",TRUE,FALSE
"10211",TRUE,FALSE
"10212",TRUE,FALSE
"10213",TRUE,FALSE
"10214",TRUE,FALSE
"10215",TRUE,FALSE
"10216",TRUE,FALSE
"10217",TRUE,FALSE
"10218",TRUE,FALSE
"10219",TRUE,FALSE
"10220",TRUE,FALSE
"10221",TRUE,FALSE
"10222",TRUE,FALSE
"10223",TRUE,FALSE
"10224",TRUE,FALSE
"10225",TRUE,FALSE
"10226",TRUE,FALSE
"10227",TRUE,FALSE
"10228",TRUE,FALSE
"10229",TRUE,FALSE
"10230",TRUE,FALSE
"10231",TRUE,FALSE
"10232",TRUE,FALSE
"10233",TRUE,FALSE
"10234",TRUE,FALSE
"10235",TRUE,FALSE
"10236",TRUE,FALSE
"10237",TRUE,FALSE
"10238",TRUE,FALSE
"10239",TRUE,FALSE
"10240",TRUE,FALSE
"10241",TRUE,FALSE
"10242",TRUE,FALSE
"10243",TRUE,FALSE
"10244",TRUE,FALSE
"10245",TRUE,FALSE
"10246",TRUE,FALSE
"10247",TRUE,FALSE
"10248",TRUE,FALSE
"10249",TRUE,FALSE
"10250",TRUE,FALSE
"10251",TRUE,FALSE
"10252",TRUE,FALSE
"10253",TRUE,FALSE
"10254",TRUE,FALSE
"10255",TRUE,FALSE
"10256",TRUE,FALSE
"10257",TRUE,FALSE
"10258",TRUE,FALSE
"10259",TRUE,FALSE
"10260",TRUE,FALSE
"10261",TRUE,FALSE
"10262",TRUE,FALSE
"10263",TRUE,FALSE
"10264",TRUE,FALSE
"10265",TRUE,FALSE
"10266",TRUE,FALSE
"10267",TRUE,FALSE
"10268",TRUE,FALSE
"10269",TRUE,FALSE
"10270",TRUE,FALSE
"10271",TRUE,FALSE
"10272",TRUE,FALSE
"10273",TRUE,FALSE
"10274",TRUE,FALSE
"10275",TRUE,FALSE
"10276",TRUE,FALSE
"10277",TRUE,FALSE
"10278",TRUE,FALSE
"10279",TRUE,FALSE
"10280",TRUE,FALSE
"10281",TRUE,FALSE
"10282",TRUE,FALSE
"10283",TRUE,FALSE
"10284",TRUE,FALSE
"10285",TRUE,FALSE
"10286",TRUE,FALSE
"10287",TRUE,FALSE
"10288",TRUE,FALSE
"10289",TRUE,FALSE
"10290",TRUE,FALSE
"10291",TRUE,FALSE
"10292",TRUE,FALSE
"10293",TRUE,FALSE
"10294",TRUE,FALSE
"10295",TRUE,FALSE
"10296",TRUE,FALSE
"10297",TRUE,FALSE
"10298",TRUE,FALSE
"10299",TRUE,FALSE
"10300",TRUE,FALSE
"10301",TRUE,FALSE
"10302",TRUE,FALSE
"10303",TRUE,FALSE
"10304",TRUE,FALSE
"10305",TRUE,FALSE
"10306",TRUE,FALSE
"10307",TRUE,FALSE
"10308",TRUE,FALSE
"10309",TRUE,FALSE
"10310",TRUE,FALSE
"10311",TRUE,FALSE
"10312",TRUE,FALSE
"10313",TRUE,FALSE
"10314",TRUE,FALSE
"10315",TRUE,FALSE
"10316",FALSE,FALSE
"10317",FALSE,FALSE
"10318",FALSE,FALSE
"10319",FALSE,FALSE
"10320",FALSE,FALSE
"10321",FALSE,FALSE
"10322",FALSE,FALSE
"10323",FALSE,FALSE
"10324",FALSE,FALSE
"10325",FALSE,FALSE
"10326",FALSE,FALSE
"10327",FALSE,FALSE
"10328",FALSE,FALSE
"10329",FALSE,FALSE
"10330",FALSE,FALSE
"10331",FALSE,FALSE
"10332",FALSE,FALSE
"10333",FALSE,FALSE
"10334",FALSE,FALSE
"10335",FALSE,FALSE
"10336",FALSE,FALSE
"10337",FALSE,FALSE
"10338",FALSE,FALSE
"10339",FALSE,FALSE
"10340",FALSE,FALSE
"10341",FALSE,FALSE
"10342",FALSE,FALSE
"10343",FALSE,FALSE
"10344",FALSE,FALSE
"10345",FALSE,FALSE
"10346",FALSE,FALSE
"10347",FALSE,FALSE
"10348",FALSE,FALSE
"10349",FALSE,FALSE
"10350",FALSE,FALSE
"10351",FALSE,FALSE
"10352",FALSE,FALSE
"10353",FALSE,FALSE
"10354",FALSE,FALSE
"10355",FALSE,FALSE
"10356",FALSE,FALSE
"10357",FALSE,FALSE
"10358",FALSE,FALSE
"10359",FALSE,FALSE
"10360",FALSE,FALSE
"10361",FALSE,FALSE
"10362",FALSE,FALSE
"10363",FALSE,FALSE
"10364",FALSE,FALSE
"10365",FALSE,FALSE
"10366",FALSE,FALSE
"10367",FALSE,FALSE
"10368",FALSE,FALSE
"10369",FALSE,FALSE
"10370",FALSE,FALSE
"10371",FALSE,FALSE
"10372",FALSE,FALSE
"10373",FALSE,FALSE
"10374",FALSE,FALSE
"10375",FALSE,FALSE
"10376",FALSE,FALSE
"10377",FALSE,FALSE
"10378",FALSE,FALSE
"10379",FALSE,FALSE
"10380",FALSE,FALSE
"10381",FALSE,FALSE
"10382",FALSE,FALSE
"10383",FALSE,FALSE
"10384",FALSE,FALSE
"10385",FALSE,FALSE
"10386",FALSE,FALSE
"10387",FALSE,FALSE
"10388",FALSE,FALSE
"10389",FALSE,FALSE
"10390",FALSE,FALSE
"10391",FALSE,FALSE
"10392",FALSE,FALSE
"10393",FALSE,FALSE
"10394",FALSE,FALSE
"10395",FALSE,FALSE
"10396",FALSE,FALSE
"10397",FALSE,FALSE
"10398",FALSE,FALSE
"10399",FALSE,FALSE
"10400",FALSE,FALSE
"10401",FALSE,FALSE
"10402",FALSE,FALSE
"10403",FALSE,FALSE
"10404",FALSE,FALSE
"10405",FALSE,FALSE
"10406",FALSE,FALSE
"10407",FALSE,FALSE
"10408",FALSE,FALSE
"10409",FALSE,FALSE
